rowindex,Session,Subject,SubjectID,Timing,eventType,eventIndex,eventClicked,task,columnIndex,round,stateIndex,clueSeen,question,answer,error,tasktype,maxtask,mintask,tasktypeindex,taskchosen,cluesviewed,miliseconds,seconds,cluemath,cluews,clueboth,clueindex,maxtaskchosen,correct,wrong
5623,3,27,323752593,631,task,1,Task 2,2,2,1,1,jumbled,,,,T,2,1,,1,44,49368,49.36800003,0,1,0,2,1,,
5624,3,27,323752593,467,task,1,Task 2,2,2,1,1,1 problem,,,,T,2,1,,1,44,49368,49.36800003,0,1,0,1,1,,
5625,3,27,323752593,475,task,1,Task 2,2,2,1,1,verbal,,,,T,2,1,,1,44,49368,49.36800003,0,1,0,4,1,,
5626,3,27,323752593,229,task,1,Task 2,2,2,1,1,San Diego has great weather,,,,T,2,1,,1,44,49368,49.36800003,0,1,0,9,1,,
5627,3,27,323752593,222,task,1,Task 2,2,2,1,1,1 problem,,,,T,2,1,,1,44,49368,49.36800003,0,1,0,1,1,,
5628,3,27,323752593,475,task,1,Task 2,2,2,1,1,unknown,,,,T,2,1,,1,44,49368,49.36800003,0,1,0,10,1,,
5629,3,27,323752593,343,task,1,Task 2,2,2,1,1,50 percent of previous players chose this task,,,,T,2,1,,1,44,49368,49.36800003,0,0,1,11,1,,
5630,3,27,323752593,590,task,1,Task 2,2,2,1,1,mixed up,,,,T,2,1,,1,44,49368,49.36800003,0,1,0,3,1,,
5631,3,27,323752593,484,task,1,Task 2,2,2,1,1,won't need paper & pencil to solve,,,,T,2,1,,1,44,49368,49.36800003,0,1,0,6,1,,
5632,3,27,323752593,409,task,1,Task 2,2,2,1,1,50 percent of previous players chose this task,,,,T,2,1,,1,44,49368,49.36800003,0,0,1,11,1,,
5633,3,27,323752593,22241,trial,0,99+99+99,,1,1,1,297,99+99+99,297,,9,2,1,1,1,44,49368,49.36800003,0,0,0,,1,1,0
5634,3,27,323752593,696,task,1,Task 3,3,1,2,1,Numerical,,,,T,4,3,,1,3,10434,10.43400002,1,0,0,13,1,,
5635,3,27,323752593,909,task,1,Task 4,4,2,2,1,words,,,,T,4,3,,1,3,10434,10.43400002,0,1,0,7,1,,
5636,3,27,323752593,631,task,1,Task 3,3,1,2,1,50 percent of previous players thought this task was easier than average,,,,T,4,3,,1,3,10434,10.43400002,1,0,0,24,1,,
5637,3,27,323752593,8198,trial,0,98+98+98,,1,2,1,294,98+98+98,294,,9,4,3,1,1,3,10434,10.43400002,0,0,0,,1,1,0
5638,3,27,323752593,794,task,1,Task 2,2,1,3,2,verbal,,,,T,6,2,,1,16,12860,12.85999966,0,1,0,4,1,,
5639,3,27,323752593,745,task,1,Task 2,2,1,3,2,vocabulary skills,,,,T,6,2,,1,16,12860,12.85999966,0,1,0,8,1,,
5640,3,27,323752593,173,task,1,Task 2,2,1,3,2,multiple choice,,,,T,6,2,,1,16,12860,12.85999966,0,1,0,5,1,,
5641,3,27,323752593,180,task,1,Task 2,2,1,3,2,San Diego has great weather,,,,T,6,2,,1,16,12860,12.85999966,0,1,0,9,1,,
5642,3,27,323752593,467,task,1,Task 2,2,1,3,2,words,,,,T,6,2,,1,16,12860,12.85999966,0,1,0,7,1,,
5643,3,27,323752593,335,task,1,Task 2,2,1,3,2,unknown,,,,T,6,2,,1,16,12860,12.85999966,0,1,0,10,1,,
5644,3,27,323752593,263,task,1,Task 2,2,1,3,2,unknown,,,,T,6,2,,1,16,12860,12.85999966,0,1,0,10,1,,
5645,3,27,323752593,163,task,1,Task 2,2,1,3,2,50 percent of previous players chose this task,,,,T,6,2,,1,16,12860,12.85999966,0,0,1,11,1,,
5646,3,27,323752593,188,task,1,Task 2,2,1,3,2,50 percent of previous players thought this task was harder than average,,,,T,6,2,,1,16,12860,12.85999966,0,0,0,12,1,,
5647,3,27,323752593,173,task,1,Task 2,2,1,3,2,words,,,,T,6,2,,1,16,12860,12.85999966,0,1,0,7,1,,
5648,3,27,323752593,655,task,1,Task 6,6,2,3,2,Not verbal,,,,T,6,2,,1,16,12860,12.85999966,1,0,0,20,1,,
5649,3,27,323752593,475,task,1,Task 6,6,2,3,2,1 problem to solve,,,,T,6,2,,1,16,12860,12.85999966,1,0,0,21,1,,
5650,3,27,323752593,164,task,1,Task 6,6,2,3,2,Numerical,,,,T,6,2,,1,16,12860,12.85999966,1,0,0,13,1,,
5651,3,27,323752593,180,task,1,Task 6,6,2,3,2,The weather in San Diego is nice,,,,T,6,2,,1,16,12860,12.85999966,1,0,0,19,1,,
5652,3,27,323752593,172,task,1,Task 6,6,2,3,2,Analytical skills,,,,T,6,2,,1,16,12860,12.85999966,1,0,0,22,1,,
5653,3,27,323752593,164,task,1,Task 6,6,2,3,2,No words,,,,T,6,2,,1,16,12860,12.85999966,1,0,0,16,1,,
5654,3,27,323752593,7569,trial,0,97+97+97,,2,3,2,291,97+97+97,291,,9,6,2,1,1,16,12860,12.85999966,0,0,0,,1,1,0
5655,3,27,323752593,660,task,1,Task 3,3,1,4,1,The weather in San Diego is nice,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,19,1,,
5656,3,27,323752593,737,task,1,Task 3,3,1,4,1,1 problem to solve,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,21,1,,
5657,3,27,323752593,164,task,1,Task 3,3,1,4,1,50 percent of previous players chose this task,,,,T,6,3,,1,44,20789,20.78899956,0,0,1,11,1,,
5658,3,27,323752593,164,task,1,Task 3,3,1,4,1,50 percent of previous players chose this task,,,,T,6,3,,1,44,20789,20.78899956,0,0,1,11,1,,
5659,3,27,323752593,155,task,1,Task 3,3,1,4,1,50 percent of previous players thought this task was easier than average,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,24,1,,
5660,3,27,323752593,156,task,1,Task 3,3,1,4,1,Not verbal,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,20,1,,
5661,3,27,323752593,164,task,1,Task 3,3,1,4,1,Totalling up,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,14,1,,
5662,3,27,323752593,165,task,1,Task 3,3,1,4,1,The weather in San Diego is nice,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,19,1,,
5663,3,27,323752593,162,task,1,Task 3,3,1,4,1,50 percent of previous players chose this task,,,,T,6,3,,1,44,20789,20.78899956,0,0,1,11,1,,
5664,3,27,323752593,164,task,1,Task 3,3,1,4,1,The weather in San Diego is nice,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,19,1,,
5665,3,27,323752593,164,task,1,Task 3,3,1,4,1,Analytical skills,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,22,1,,
5666,3,27,323752593,164,task,1,Task 3,3,1,4,1,50 percent of previous players thought this task was easier than average,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,24,1,,
5667,3,27,323752593,147,task,1,Task 3,3,1,4,1,Totalling up,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,14,1,,
5668,3,27,323752593,148,task,1,Task 3,3,1,4,1,50 percent of previous players thought this task was easier than average,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,24,1,,
5669,3,27,323752593,507,task,1,Task 6,6,2,4,1,won't need paper & pencil to solve,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,6,1,,
5670,3,27,323752593,164,task,1,Task 6,6,2,4,1,1 problem,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,1,1,,
5671,3,27,323752593,173,task,1,Task 6,6,2,4,1,1 problem,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,1,1,,
5672,3,27,323752593,164,task,1,Task 6,6,2,4,1,words,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,7,1,,
5673,3,27,323752593,171,task,1,Task 6,6,2,4,1,won't need paper & pencil to solve,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,6,1,,
5674,3,27,323752593,164,task,1,Task 6,6,2,4,1,50 percent of previous players thought this task was harder than average,,,,T,6,3,,1,44,20789,20.78899956,0,0,0,12,1,,
5675,3,27,323752593,181,task,1,Task 6,6,2,4,1,50 percent of previous players thought this task was harder than average,,,,T,6,3,,1,44,20789,20.78899956,0,0,0,12,1,,
5676,3,27,323752593,212,task,1,Task 6,6,2,4,1,vocabulary skills,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,8,1,,
5677,3,27,323752593,206,task,1,Task 6,6,2,4,1,50 percent of previous players chose this task,,,,T,6,3,,1,44,20789,20.78899956,0,0,1,11,1,,
5678,3,27,323752593,196,task,1,Task 6,6,2,4,1,San Diego has great weather,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,9,1,,
5679,3,27,323752593,197,task,1,Task 6,6,2,4,1,1 problem,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,1,1,,
5680,3,27,323752593,172,task,1,Task 6,6,2,4,1,1 problem,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,1,1,,
5681,3,27,323752593,180,task,1,Task 6,6,2,4,1,won't need paper & pencil to solve,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,6,1,,
5682,3,27,323752593,172,task,1,Task 6,6,2,4,1,verbal,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,4,1,,
5683,3,27,323752593,344,task,1,Task 6,6,2,4,1,unknown,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,10,1,,
5684,3,27,323752593,204,task,1,Task 6,6,2,4,1,mixed up,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,3,1,,
5685,3,27,323752593,189,task,1,Task 6,6,2,4,1,mixed up,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,3,1,,
5686,3,27,323752593,188,task,1,Task 6,6,2,4,1,multiple choice,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,5,1,,
5687,3,27,323752593,205,task,1,Task 6,6,2,4,1,unknown,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,10,1,,
5688,3,27,323752593,197,task,1,Task 6,6,2,4,1,verbal,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,4,1,,
5689,3,27,323752593,188,task,1,Task 6,6,2,4,1,unknown,,,,T,6,3,,1,44,20789,20.78899956,0,1,0,10,1,,
5690,3,27,323752593,2839,task,1,Task 3,3,1,4,1,50 percent of previous players thought this task was easier than average,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,24,1,,
5691,3,27,323752593,180,task,1,Task 3,3,1,4,1,Might need paper & pencil to solve,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,17,1,,
5692,3,27,323752593,180,task,1,Task 3,3,1,4,1,Might need paper & pencil to solve,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,17,1,,
5693,3,27,323752593,172,task,1,Task 3,3,1,4,1,50 percent of previous players thought this task was more difficult than average,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,23,1,,
5694,3,27,323752593,188,task,1,Task 3,3,1,4,1,Not jumbled,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,15,1,,
5695,3,27,323752593,181,task,1,Task 3,3,1,4,1,No words,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,16,1,,
5696,3,27,323752593,180,task,1,Task 3,3,1,4,1,Not verbal,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,20,1,,
5697,3,27,323752593,189,task,1,Task 3,3,1,4,1,Might need paper & pencil to solve,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,17,1,,
5698,3,27,323752593,188,task,1,Task 3,3,1,4,1,50 percent of previous players thought this task was easier than average,,,,T,6,3,,1,44,20789,20.78899956,1,0,0,24,1,,
5699,3,27,323752593,8804,trial,0,96+96+96,,1,4,1,288,96+96+96,288,,9,6,3,1,1,44,20789,20.78899956,0,0,0,,1,1,0
5700,3,27,323752593,1650,task,1,Task 1,1,1,5,1,Not jumbled,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,15,1,,
5701,3,27,323752593,180,task,1,Task 1,1,1,5,1,Not verbal,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,20,1,,
5702,3,27,323752593,344,task,1,Task 1,1,1,5,1,Not jumbled,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,15,1,,
5703,3,27,323752593,172,task,1,Task 1,1,1,5,1,1 problem to solve,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,21,1,,
5704,3,27,323752593,164,task,1,Task 1,1,1,5,1,50 percent of previous players chose this task,,,,T,1,1,,1,21,30560,30.55999947,0,0,1,11,1,,
5705,3,27,323752593,729,task,1,Task 1,1,1,5,1,50 percent of previous players thought this task was easier than average,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,24,1,,
5706,3,27,323752593,172,task,1,Task 1,1,1,5,1,50 percent of previous players thought this task was easier than average,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,24,1,,
5707,3,27,323752593,598,task,1,Task 1,1,1,5,1,Not verbal,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,20,1,,
5708,3,27,323752593,295,task,1,Task 1,1,1,5,1,Analytical skills,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,22,1,,
5709,3,27,323752593,172,task,1,Task 1,1,1,5,1,1 problem to solve,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,21,1,,
5710,3,27,323752593,172,task,1,Task 1,1,1,5,1,No words,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,16,1,,
5711,3,27,323752593,171,task,1,Task 1,1,1,5,1,Might need paper & pencil to solve,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,17,1,,
5712,3,27,323752593,165,task,1,Task 1,1,1,5,1,The weather in San Diego is nice,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,19,1,,
5713,3,27,323752593,438,task,1,Task 1,1,1,5,1,Might need paper & pencil to solve,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,17,1,,
5714,3,27,323752593,303,task,1,Task 1,1,1,5,1,Analytical skills,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,22,1,,
5715,3,27,323752593,188,task,1,Task 1,1,1,5,1,1 problem to solve,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,21,1,,
5716,3,27,323752593,180,task,1,Task 1,1,1,5,1,Multiple choice,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,18,1,,
5717,3,27,323752593,287,task,1,Task 1,1,1,5,1,Multiple choice,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,18,1,,
5718,3,27,323752593,410,task,1,Task 1,1,1,5,1,No words,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,16,1,,
5719,3,27,323752593,229,task,1,Task 1,1,1,5,1,Numerical,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,13,1,,
5720,3,27,323752593,205,task,1,Task 1,1,1,5,1,Totalling up,,,,T,1,1,,1,21,30560,30.55999947,1,0,0,14,1,,
5721,3,27,323752593,23336,trial,0,95+95+95,,1,5,1,286,95+95+95,286,,9,1,1,1,1,21,30560,30.55999947,0,0,0,,1,0,1
5722,3,27,323752593,2624,task,1,Task 1,1,1,6,1,1 problem,,,,T,6,1,,1,22,21517,21.5170002,0,1,0,1,1,,
5723,3,27,323752593,179,task,1,Task 1,1,1,6,1,unknown,,,,T,6,1,,1,22,21517,21.5170002,0,1,0,10,1,,
5724,3,27,323752593,189,task,1,Task 1,1,1,6,1,mixed up,,,,T,6,1,,1,22,21517,21.5170002,0,1,0,3,1,,
5725,3,27,323752593,140,task,1,Task 1,1,1,6,1,vocabulary skills,,,,T,6,1,,1,22,21517,21.5170002,0,1,0,8,1,,
5726,3,27,323752593,180,task,1,Task 1,1,1,6,1,multiple choice,,,,T,6,1,,1,22,21517,21.5170002,0,1,0,5,1,,
5727,3,27,323752593,164,task,1,Task 1,1,1,6,1,won't need paper & pencil to solve,,,,T,6,1,,1,22,21517,21.5170002,0,1,0,6,1,,
5728,3,27,323752593,163,task,1,Task 1,1,1,6,1,jumbled,,,,T,6,1,,1,22,21517,21.5170002,0,1,0,2,1,,
5729,3,27,323752593,189,task,1,Task 1,1,1,6,1,jumbled,,,,T,6,1,,1,22,21517,21.5170002,0,1,0,2,1,,
5730,3,27,323752593,508,task,1,Task 6,6,2,6,1,Totalling up,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,14,1,,
5731,3,27,323752593,172,task,1,Task 6,6,2,6,1,No words,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,16,1,,
5732,3,27,323752593,164,task,1,Task 6,6,2,6,1,The weather in San Diego is nice,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,19,1,,
5733,3,27,323752593,163,task,1,Task 6,6,2,6,1,Totalling up,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,14,1,,
5734,3,27,323752593,173,task,1,Task 6,6,2,6,1,1 problem to solve,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,21,1,,
5735,3,27,323752593,180,task,1,Task 6,6,2,6,1,Not verbal,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,20,1,,
5736,3,27,323752593,147,task,1,Task 6,6,2,6,1,50 percent of previous players thought this task was more difficult than average,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,23,1,,
5737,3,27,323752593,7307,task,1,Task 1,1,1,6,1,50 percent of previous players chose this task,,,,T,6,1,,1,22,21517,21.5170002,0,0,1,11,1,,
5738,3,27,323752593,549,task,1,Task 1,1,1,6,1,The weather in San Diego is nice,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,19,1,,
5739,3,27,323752593,196,task,1,Task 1,1,1,6,1,Not jumbled,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,15,1,,
5740,3,27,323752593,377,task,1,Task 1,1,1,6,1,50 percent of previous players thought this task was easier than average,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,24,1,,
5741,3,27,323752593,148,task,1,Task 1,1,1,6,1,Multiple choice,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,18,1,,
5742,3,27,323752593,164,task,1,Task 1,1,1,6,1,Analytical skills,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,22,1,,
5743,3,27,323752593,163,task,1,Task 1,1,1,6,1,50 percent of previous players thought this task was more difficult than average,,,,T,6,1,,1,22,21517,21.5170002,1,0,0,23,1,,
5744,3,27,323752593,7278,trial,0,93+93+93,,1,6,1,279,93+93+93,279,,9,6,1,1,1,22,21517,21.5170002,0,0,0,,1,1,0
5745,3,27,323752593,552,task,1,Task 2,2,1,7,2,San Diego has great weather,,,,T,6,2,,1,15,10941,10.94099998,0,1,0,9,1,,
5746,3,27,323752593,639,task,1,Task 2,2,1,7,2,50 percent of previous players thought this task was harder than average,,,,T,6,2,,1,15,10941,10.94099998,0,0,0,12,1,,
5747,3,27,323752593,163,task,1,Task 2,2,1,7,2,jumbled,,,,T,6,2,,1,15,10941,10.94099998,0,1,0,2,1,,
5748,3,27,323752593,156,task,1,Task 2,2,1,7,2,vocabulary skills,,,,T,6,2,,1,15,10941,10.94099998,0,1,0,8,1,,
5749,3,27,323752593,164,task,1,Task 2,2,1,7,2,verbal,,,,T,6,2,,1,15,10941,10.94099998,0,1,0,4,1,,
5750,3,27,323752593,156,task,1,Task 2,2,1,7,2,mixed up,,,,T,6,2,,1,15,10941,10.94099998,0,1,0,3,1,,
5751,3,27,323752593,164,task,1,Task 2,2,1,7,2,multiple choice,,,,T,6,2,,1,15,10941,10.94099998,0,1,0,5,1,,
5752,3,27,323752593,155,task,1,Task 2,2,1,7,2,50 percent of previous players chose this task,,,,T,6,2,,1,15,10941,10.94099998,0,0,1,11,1,,
5753,3,27,323752593,164,task,1,Task 2,2,1,7,2,1 problem,,,,T,6,2,,1,15,10941,10.94099998,0,1,0,1,1,,
5754,3,27,323752593,172,task,1,Task 2,2,1,7,2,1 problem,,,,T,6,2,,1,15,10941,10.94099998,0,1,0,1,1,,
5755,3,27,323752593,156,task,1,Task 2,2,1,7,2,vocabulary skills,,,,T,6,2,,1,15,10941,10.94099998,0,1,0,8,1,,
5756,3,27,323752593,163,task,1,Task 2,2,1,7,2,won't need paper & pencil to solve,,,,T,6,2,,1,15,10941,10.94099998,0,1,0,6,1,,
5757,3,27,323752593,664,task,1,Task 6,6,2,7,2,Numerical,,,,T,6,2,,1,15,10941,10.94099998,1,0,0,13,1,,
5758,3,27,323752593,163,task,1,Task 6,6,2,7,2,The weather in San Diego is nice,,,,T,6,2,,1,15,10941,10.94099998,1,0,0,19,1,,
5759,3,27,323752593,389,task,1,Task 6,6,2,7,2,50 percent of previous players thought this task was easier than average,,,,T,6,2,,1,15,10941,10.94099998,1,0,0,24,1,,
5760,3,27,323752593,6921,trial,0,92+92+92,,2,7,2,276,92+92+92,276,,9,6,2,1,1,15,10941,10.94099998,0,0,0,,1,1,0
5761,3,27,323752593,516,task,1,Task 4,4,1,8,1,Analytical skills,,,,T,4,4,,1,8,8941,8.940999985,1,0,0,22,1,,
5762,3,27,323752593,1204,task,1,Task 4,4,1,8,1,No words,,,,T,4,4,,1,8,8941,8.940999985,1,0,0,16,1,,
5763,3,27,323752593,254,task,1,Task 4,4,1,8,1,Analytical skills,,,,T,4,4,,1,8,8941,8.940999985,1,0,0,22,1,,
5764,3,27,323752593,156,task,1,Task 4,4,1,8,1,Might need paper & pencil to solve,,,,T,4,4,,1,8,8941,8.940999985,1,0,0,17,1,,
5765,3,27,323752593,180,task,1,Task 4,4,1,8,1,Multiple choice,,,,T,4,4,,1,8,8941,8.940999985,1,0,0,18,1,,
5766,3,27,323752593,156,task,1,Task 4,4,1,8,1,Not jumbled,,,,T,4,4,,1,8,8941,8.940999985,1,0,0,15,1,,
5767,3,27,323752593,164,task,1,Task 4,4,1,8,1,The weather in San Diego is nice,,,,T,4,4,,1,8,8941,8.940999985,1,0,0,19,1,,
5768,3,27,323752593,155,task,1,Task 4,4,1,8,1,Numerical,,,,T,4,4,,1,8,8941,8.940999985,1,0,0,13,1,,
5769,3,27,323752593,6156,trial,0,91+91+91,,1,8,1,273,91+91+91,273,,9,4,4,1,1,8,8941,8.940999985,0,0,0,,1,1,0
5801,3,27,323752593,4846,task,1,Task 1,1,1,9,2,won't need paper & pencil to solve,,,,T,5,1,,1,10,14476,14.47599983,0,1,0,6,1,,
5802,3,27,323752593,147,task,1,Task 1,1,1,9,2,mixed up,,,,T,5,1,,1,10,14476,14.47599983,0,1,0,3,1,,
5803,3,27,323752593,598,task,1,Task 1,1,1,9,2,50 percent of previous players thought this task was harder than average,,,,T,5,1,,1,10,14476,14.47599983,0,0,0,12,1,,
5804,3,27,323752593,156,task,1,Task 1,1,1,9,2,verbal,,,,T,5,1,,1,10,14476,14.47599983,0,1,0,4,1,,
5805,3,27,323752593,163,task,1,Task 1,1,1,9,2,words,,,,T,5,1,,1,10,14476,14.47599983,0,1,0,7,1,,
5806,3,27,323752593,172,task,1,Task 1,1,1,9,2,won't need paper & pencil to solve,,,,T,5,1,,1,10,14476,14.47599983,0,1,0,6,1,,
5807,3,27,323752593,164,task,1,Task 1,1,1,9,2,jumbled,,,,T,5,1,,1,10,14476,14.47599983,0,1,0,2,1,,
5808,3,27,323752593,172,task,1,Task 1,1,1,9,2,verbal,,,,T,5,1,,1,10,14476,14.47599983,0,1,0,4,1,,
5809,3,27,323752593,164,task,1,Task 1,1,1,9,2,vocabulary skills,,,,T,5,1,,1,10,14476,14.47599983,0,1,0,8,1,,
5810,3,27,323752593,484,task,1,Task 5,5,2,9,2,No words,,,,T,5,1,,1,10,14476,14.47599983,1,0,0,16,1,,
5811,3,27,323752593,7410,trial,0,89+89+89,,2,9,2,267,89+89+89,267,,8,5,1,1,1,10,14476,14.47599983,0,0,0,,1,1,0
5812,3,27,323752593,506,task,1,Task 4,4,1,10,1,50 percent of previous players chose this task,,,,T,4,4,,1,6,7803,7.802999973,0,0,1,11,1,,
5813,3,27,323752593,649,task,1,Task 4,4,1,10,1,Multiple choice,,,,T,4,4,,1,6,7803,7.802999973,1,0,0,18,1,,
5814,3,27,323752593,172,task,1,Task 4,4,1,10,1,50 percent of previous players thought this task was more difficult than average,,,,T,4,4,,1,6,7803,7.802999973,1,0,0,23,1,,
5815,3,27,323752593,155,task,1,Task 4,4,1,10,1,The weather in San Diego is nice,,,,T,4,4,,1,6,7803,7.802999973,1,0,0,19,1,,
5816,3,27,323752593,164,task,1,Task 4,4,1,10,1,Numerical,,,,T,4,4,,1,6,7803,7.802999973,1,0,0,13,1,,
5817,3,27,323752593,173,task,1,Task 4,4,1,10,1,1 problem to solve,,,,T,4,4,,1,6,7803,7.802999973,1,0,0,21,1,,
5818,3,27,323752593,5984,trial,0,88+88+88,,1,10,1,264,88+88+88,264,,8,4,4,1,1,6,7803,7.802999973,0,0,0,,1,1,0
5819,3,27,323752593,1491,task,1,Task 1,1,1,11,1,Not verbal,,,,T,1,1,,1,10,14314,14.31400013,1,0,0,20,1,,
5820,3,27,323752593,1090,task,1,Task 1,1,1,11,1,No words,,,,T,1,1,,1,10,14314,14.31400013,1,0,0,16,1,,
5821,3,27,323752593,213,task,1,Task 1,1,1,11,1,1 problem to solve,,,,T,1,1,,1,10,14314,14.31400013,1,0,0,21,1,,
5822,3,27,323752593,162,task,1,Task 1,1,1,11,1,No words,,,,T,1,1,,1,10,14314,14.31400013,1,0,0,16,1,,
5823,3,27,323752593,149,task,1,Task 1,1,1,11,1,1 problem to solve,,,,T,1,1,,1,10,14314,14.31400013,1,0,0,21,1,,
5824,3,27,323752593,213,task,1,Task 1,1,1,11,1,No words,,,,T,1,1,,1,10,14314,14.31400013,1,0,0,16,1,,
5825,3,27,323752593,197,task,1,Task 1,1,1,11,1,Numerical,,,,T,1,1,,1,10,14314,14.31400013,1,0,0,13,1,,
5826,3,27,323752593,155,task,1,Task 1,1,1,11,1,Might need paper & pencil to solve,,,,T,1,1,,1,10,14314,14.31400013,1,0,0,17,1,,
5827,3,27,323752593,147,task,1,Task 1,1,1,11,1,Numerical,,,,T,1,1,,1,10,14314,14.31400013,1,0,0,13,1,,
5828,3,27,323752593,148,task,1,Task 1,1,1,11,1,Totalling up,,,,T,1,1,,1,10,14314,14.31400013,1,0,0,14,1,,
5829,3,27,323752593,10349,trial,0,96+84+81,,1,11,1,261,96+84+81,261,,9,1,1,1,1,10,14314,14.31400013,0,0,0,,1,1,0
5830,3,27,323752593,914,task,1,Task 2,2,1,12,2,San Diego has great weather,,,,T,4,2,,1,14,10461,10.46100044,0,1,0,9,1,,
5831,3,27,323752593,647,task,1,Task 2,2,1,12,2,50 percent of previous players chose this task,,,,T,4,2,,1,14,10461,10.46100044,0,0,1,11,1,,
5832,3,27,323752593,163,task,1,Task 2,2,1,12,2,multiple choice,,,,T,4,2,,1,14,10461,10.46100044,0,1,0,5,1,,
5833,3,27,323752593,164,task,1,Task 2,2,1,12,2,unknown,,,,T,4,2,,1,14,10461,10.46100044,0,1,0,10,1,,
5834,3,27,323752593,156,task,1,Task 2,2,1,12,2,mixed up,,,,T,4,2,,1,14,10461,10.46100044,0,1,0,3,1,,
5835,3,27,323752593,164,task,1,Task 2,2,1,12,2,jumbled,,,,T,4,2,,1,14,10461,10.46100044,0,1,0,2,1,,
5836,3,27,323752593,147,task,1,Task 2,2,1,12,2,unknown,,,,T,4,2,,1,14,10461,10.46100044,0,1,0,10,1,,
5837,3,27,323752593,352,task,1,Task 2,2,1,12,2,50 percent of previous players chose this task,,,,T,4,2,,1,14,10461,10.46100044,0,0,1,11,1,,
5838,3,27,323752593,164,task,1,Task 2,2,1,12,2,1 problem,,,,T,4,2,,1,14,10461,10.46100044,0,1,0,1,1,,
5839,3,27,323752593,172,task,1,Task 2,2,1,12,2,words,,,,T,4,2,,1,14,10461,10.46100044,0,1,0,7,1,,
5840,3,27,323752593,172,task,1,Task 2,2,1,12,2,won't need paper & pencil to solve,,,,T,4,2,,1,14,10461,10.46100044,0,1,0,6,1,,
